,Employee_ID,Gender,Age,Relationship_Status,Hometown,Unit,Time_of_service,Time_since_promotion,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,Attrition
284,EID_1683,M,56.0,Married,Springfield,Logistics,18.0,3,1,5,8.0,4.0,0.0
285,EID_23057,M,45.0,Married,Franklin,Logistics,6.0,4,0,4,3.0,3.0,0.0
286,EID_24229,M,25.0,Married,Springfield,Operarions,6.0,1,1,3,1.0,4.0,0.0
287,EID_12216,M,34.0,Single,Washington,IT,12.0,1,1,3,5.0,3.0,0.0
288,EID_23697,F,32.0,Married,Lebanon,Logistics,9.0,1,0,1,10.0,4.0,0.0
289,EID_2369,F,53.0,Married,Lebanon,IT,19.0,1,1,4,6.0,3.0,0.0
290,EID_18458,F,21.0,Married,Clinton,Operarions,2.0,2,0,3,8.0,1.0,0.0
291,EID_21809,F,31.0,Single,Springfield,Purchasing,4.0,4,0,1,5.0,2.0,0.0
292,EID_20361,M,37.0,Single,Springfield,Sales,15.0,4,1,1,8.0,1.0,0.0
293,EID_24642,F,22.0,Single,Washington,Logistics,3.0,3,1,1,7.0,1.0,0.0
294,EID_24143,M,54.0,Married,Clinton,Operarions,24.0,2,1,3,9.0,4.0,0.0
295,EID_22864,M,37.0,Single,Springfield,Operarions,12.0,1,1,1,1.0,1.0,0.0
296,EID_13373,F,31.0,Single,Washington,Human Resource Management,2.0,2,1,2,2.0,1.0,0.0
297,EID_15344,F,31.0,Married,Springfield,Quality,4.0,4,0,2,3.0,4.0,0.0
298,EID_20981,F,32.0,Married,Springfield,IT,5.0,2,2,3,6.0,4.0,0.0
299,EID_1555,M,58.0,Married,Lebanon,IT,20.0,4,0,3,7.0,4.0,0.0
300,EID_21657,F,30.0,Single,Franklin,IT,8.0,2,2,5,7.0,1.0,0.0
301,EID_19070,M,21.0,Single,Washington,Operarions,2.0,1,1,5,7.0,4.0,0.0
302,EID_19593,M,27.0,Married,Franklin,Operarions,4.0,4,0,2,8.0,2.0,0.0
303,EID_18271,F,,Single,Washington,Logistics,3.0,3,2,3,6.0,1.0,0.0
304,EID_1542,F,60.0,Single,Springfield,Logistics,33.0,4,1,4,5.0,2.0,0.0
305,EID_4110,M,58.0,Single,Washington,R&D,36.0,4,1,5,8.0,1.0,0.0
306,EID_1239,F,65.0,Married,Clinton,Logistics,33.0,1,0,3,4.0,3.0,0.0
307,EID_14694,F,25.0,Married,Lebanon,Logistics,6.0,1,2,3,9.0,3.0,0.0
308,EID_7632,M,45.0,Married,Springfield,Security,9.0,1,0,2,5.0,3.0,0.0
309,EID_23725,M,31.0,Single,Franklin,Logistics,8.0,3,2,2,8.0,1.0,0.0
310,EID_13644,F,36.0,Single,Springfield,Logistics,13.0,4,0,4,5.0,1.0,0.0
311,EID_23303,F,60.0,Single,Franklin,Marketing,22.0,3,2,2,6.0,3.0,0.0
312,EID_7527,M,60.0,Married,Springfield,Sales,31.0,1,1,3,6.0,3.0,0.0
313,EID_7202,M,47.0,Married,Franklin,IT,12.0,4,1,2,4.0,1.0,0.0
314,EID_2348,F,53.0,Married,Washington,IT,15.0,1,1,3,2.0,2.0,0.0
315,EID_4597,F,48.0,Married,Lebanon,Sales,11.0,2,1,4,5.0,4.0,0.0
316,EID_24608,F,47.0,Married,Lebanon,R&D,11.0,2,0,2,5.0,4.0,0.0
317,EID_2772,F,52.0,Single,Clinton,Sales,13.0,4,1,1,2.0,1.0,0.0
318,EID_7640,F,65.0,Single,Lebanon,IT,36.0,4,0,3,6.0,4.0,0.0
319,EID_19279,F,19.0,Married,Clinton,Sales,0.0,0,2,3,2.0,1.0,0.0
320,EID_14008,F,26.0,Single,Franklin,IT,4.0,2,1,3,2.0,3.0,0.0
321,EID_8041,M,49.0,Married,Lebanon,Quality,23.0,2,1,2,6.0,3.0,0.0
322,EID_14231,F,34.0,Single,Lebanon,Sales,12.0,4,2,2,2.0,2.0,0.0
323,EID_22197,F,25.0,Single,Franklin,Security,6.0,3,0,3,5.0,1.0,1.0
324,EID_15144,M,28.0,Married,Lebanon,Operarions,4.0,2,1,3,3.0,4.0,0.0
325,EID_3301,F,51.0,Married,Springfield,IT,19.0,1,1,3,8.0,4.0,0.0
326,EID_17611,F,23.0,Single,Franklin,IT,4.0,4,1,3,2.0,2.0,0.0
327,EID_1253,F,57.0,Single,Lebanon,Marketing,24.0,1,1,3,5.0,4.0,0.0
328,EID_16372,M,24.0,Married,Lebanon,Accounting and Finance,5.0,1,1,2,6.0,3.0,0.0
329,EID_16299,F,26.0,Married,Franklin,Sales,2.0,1,1,3,9.0,1.0,0.0
330,EID_15933,F,,Married,Lebanon,Operarions,7.0,4,1,3,2.0,1.0,0.0
331,EID_25324,F,28.0,Married,Lebanon,IT,4.0,3,1,1,8.0,1.0,0.0
332,EID_18322,F,21.0,Married,Lebanon,Marketing,2.0,2,2,1,5.0,1.0,0.0
333,EID_2383,M,57.0,Single,Lebanon,Sales,24.0,4,1,2,4.0,3.0,1.0
334,EID_6787,F,61.0,Married,Lebanon,Marketing,27.0,4,0,3,4.0,1.0,0.0
335,EID_19016,F,22.0,Married,Springfield,Operarions,3.0,2,1,4,7.0,1.0,0.0
336,EID_17558,F,21.0,Married,Lebanon,Sales,2.0,2,0,3,5.0,2.0,0.0
337,EID_18576,M,21.0,Married,Franklin,Operarions,2.0,2,1,3,6.0,3.0,0.0
338,EID_13685,F,26.0,Married,Franklin,IT,4.0,3,1,3,4.0,3.0,0.0
339,EID_14228,F,34.0,Single,Lebanon,Accounting and Finance,9.0,2,2,4,8.0,4.0,0.0
340,EID_6290,F,48.0,Single,Springfield,Sales,22.0,1,1,4,4.0,2.0,0.0
341,EID_1403,M,56.0,Married,Clinton,Sales,32.0,2,1,4,8.0,3.0,0.0
342,EID_4559,F,65.0,Married,Franklin,IT,41.0,1,0,5,5.0,1.0,0.0
343,EID_22702,M,31.0,Married,Clinton,Sales,4.0,2,0,3,9.0,2.0,1.0
344,EID_11079,M,43.0,Married,Washington,Human Resource Management,16.0,1,1,2,9.0,1.0,0.0
345,EID_3741,F,64.0,Married,Springfield,Human Resource Management,37.0,4,0,3,4.0,4.0,0.0
346,EID_25956,F,31.0,Married,Franklin,Accounting and Finance,9.0,1,0,2,4.0,4.0,0.0
347,EID_23862,M,45.0,Married,Lebanon,Operarions,14.0,1,2,3,2.0,2.0,0.0
348,EID_17921,F,20.0,Single,Springfield,Quality,1.0,1,1,5,5.0,2.0,0.0
349,EID_15999,M,29.0,Married,Lebanon,IT,5.0,3,0,3,8.0,3.0,0.0
350,EID_24369,F,45.0,Single,Franklin,Logistics,16.0,1,1,4,8.0,2.0,0.0
351,EID_5378,M,50.0,Single,Lebanon,Sales,18.0,1,0,3,8.0,1.0,0.0
352,EID_5708,F,55.0,Married,Springfield,Security,27.0,1,0,3,8.0,4.0,0.0
353,EID_12725,F,33.0,Married,Washington,Operarions,9.0,4,1,2,6.0,3.0,0.0
354,EID_1054,M,58.0,Single,Springfield,Logistics,28.0,1,0,3,7.0,4.0,0.0
355,EID_9376,F,65.0,Single,Springfield,Accounting and Finance,36.0,3,2,2,8.0,2.0,0.0
356,EID_12231,F,34.0,Married,Springfield,IT,8.0,4,1,3,9.0,3.0,0.0
357,EID_12287,F,39.0,Single,Lebanon,Logistics,15.0,2,1,2,6.0,3.0,0.0
358,EID_8781,M,,Single,Lebanon,Logistics,12.0,2,0,2,5.0,2.0,1.0
359,EID_24684,F,25.0,Married,Washington,Operarions,6.0,4,0,4,9.0,1.0,0.0
360,EID_9753,F,58.0,Married,Springfield,IT,32.0,4,0,2,6.0,1.0,0.0
361,EID_13160,F,32.0,Married,Springfield,IT,4.0,1,1,3,5.0,4.0,0.0
362,EID_20900,M,52.0,Married,Washington,IT,15.0,2,0,2,5.0,3.0,0.0
363,EID_3809,F,59.0,Single,Franklin,Operarions,30.0,3,2,3,5.0,3.0,0.0
364,EID_25085,M,22.0,Single,Springfield,R&D,3.0,3,2,3,8.0,5.0,0.0
365,EID_13894,F,30.0,Single,Clinton,IT,6.0,2,0,3,5.0,4.0,0.0
366,EID_17711,F,21.0,Married,Clinton,IT,2.0,2,1,2,6.0,1.0,0.0
367,EID_18250,M,22.0,Single,Washington,Quality,3.0,3,1,3,8.0,1.0,0.0
368,EID_11045,F,42.0,Married,Washington,Security,9.0,3,0,3,5.0,2.0,1.0
369,EID_19837,M,60.0,Married,Lebanon,IT,28.0,1,2,4,8.0,3.0,0.0
370,EID_2715,M,52.0,Married,Washington,IT,26.0,3,1,2,8.0,2.0,0.0
371,EID_21767,M,37.0,Married,Springfield,IT,13.0,3,1,2,8.0,1.0,0.0
372,EID_6437,M,63.0,Married,Springfield,IT,31.0,4,0,2,6.0,1.0,0.0
373,EID_18257,F,21.0,Married,Lebanon,Purchasing,2.0,2,2,3,4.0,2.0,0.0
374,EID_11949,F,40.0,Married,Franklin,Purchasing,15.0,1,1,2,4.0,2.0,0.0
375,EID_22833,F,,Married,Franklin,IT,8.0,4,2,2,7.0,3.0,0.0
376,EID_9660,M,37.0,Married,Washington,Accounting and Finance,11.0,4,1,4,7.0,2.0,0.0
377,EID_20328,F,54.0,Married,Franklin,IT,29.0,1,1,4,6.0,3.0,0.0
378,EID_15476,F,25.0,Single,Franklin,IT,6.0,3,0,3,5.0,1.0,0.0
379,EID_10404,M,35.0,Married,Franklin,IT,10.0,3,2,3,5.0,5.0,0.0
380,EID_21808,M,35.0,Single,Springfield,Purchasing,6.0,1,0,2,8.0,3.0,0.0
381,EID_5203,F,51.0,Married,Clinton,Human Resource Management,27.0,1,0,3,4.0,1.0,0.0
382,EID_23987,F,35.0,Single,Franklin,Accounting and Finance,13.0,2,1,5,5.0,1.0,0.0
383,EID_21174,F,52.0,Married,Springfield,R&D,23.0,2,1,2,7.0,2.0,0.0
384,EID_6959,M,52.0,Married,Clinton,IT,14.0,4,1,4,8.0,4.0,0.0
385,EID_11661,M,41.0,Married,Lebanon,IT,4.0,1,2,3,4.0,1.0,0.0
386,EID_19474,M,42.0,Single,Franklin,Sales,16.0,3,1,4,4.0,1.0,0.0
387,EID_1045,M,58.0,Married,Springfield,Logistics,32.0,2,1,3,5.0,3.0,0.0
388,EID_12405,F,39.0,Single,Springfield,IT,11.0,3,2,1,8.0,1.0,0.0
389,EID_19123,F,19.0,Married,Franklin,Logistics,0.0,0,1,3,8.0,1.0,0.0
390,EID_4421,F,57.0,Single,Lebanon,Operarions,20.0,1,1,3,4.0,2.0,0.0
391,EID_15180,M,27.0,Married,Washington,Purchasing,4.0,3,1,4,6.0,1.0,0.0
392,EID_23732,F,30.0,Single,Lebanon,R&D,7.0,3,0,3,2.0,2.0,0.0
393,EID_24065,F,54.0,Married,Clinton,Purchasing,26.0,1,0,5,4.0,4.0,1.0
394,EID_9855,M,37.0,Married,Springfield,IT,11.0,4,0,3,8.0,3.0,0.0
395,EID_17958,F,24.0,Single,Franklin,Operarions,5.0,3,1,5,9.0,3.0,0.0
396,EID_12785,M,33.0,Single,Springfield,R&D,6.0,1,1,3,8.0,3.0,0.0
397,EID_3845,M,49.0,Married,Lebanon,Accounting and Finance,21.0,2,1,4,7.0,2.0,0.0
398,EID_16236,M,24.0,Married,Springfield,Marketing,5.0,4,0,2,5.0,4.0,0.0
399,EID_13586,F,36.0,Married,Springfield,Purchasing,8.0,3,0,3,5.0,4.0,0.0
400,EID_13116,M,28.0,Married,Springfield,R&D,5.0,1,0,5,5.0,1.0,0.0
401,EID_22112,F,54.0,Married,Washington,R&D,30.0,2,1,1,1.0,4.0,0.0
402,EID_14306,M,34.0,Single,Franklin,Accounting and Finance,12.0,1,2,4,4.0,2.0,0.0
403,EID_19607,F,25.0,Single,Springfield,IT,6.0,2,0,3,8.0,3.0,0.0
404,EID_19693,M,45.0,Single,Clinton,IT,13.0,2,0,1,4.0,4.0,0.0
405,EID_10950,M,38.0,Single,Springfield,Production,9.0,3,0,5,6.0,5.0,1.0
406,EID_19916,F,19.0,Married,Springfield,Accounting and Finance,0.0,0,1,3,4.0,1.0,0.0
407,EID_13197,F,28.0,Single,Franklin,R&D,4.0,2,0,4,7.0,3.0,0.0
408,EID_14005,F,26.0,Single,Washington,IT,,3,0,2,8.0,1.0,0.0
409,EID_10464,F,35.0,Single,Lebanon,Security,9.0,4,1,3,8.0,1.0,0.0
410,EID_16638,F,23.0,Single,Clinton,Purchasing,4.0,2,1,5,8.0,1.0,0.0
411,EID_4954,F,47.0,Married,Clinton,IT,12.0,3,1,3,4.0,2.0,0.0
412,EID_1391,F,56.0,Married,Franklin,Logistics,30.0,3,0,1,8.0,3.0,1.0
413,EID_20742,F,31.0,Single,Franklin,R&D,8.0,1,1,3,6.0,1.0,0.0
414,EID_21043,M,54.0,Single,Springfield,Operarions,23.0,1,0,3,8.0,1.0,1.0
415,EID_5606,M,65.0,Married,Washington,Human Resource Management,26.0,1,1,4,8.0,2.0,0.0
416,EID_8335,F,65.0,Single,Lebanon,Accounting and Finance,37.0,1,1,3,5.0,1.0,0.0
417,EID_8204,M,44.0,Married,Lebanon,R&D,6.0,2,0,4,4.0,1.0,0.0
418,EID_5126,F,47.0,Single,Lebanon,Logistics,21.0,3,0,4,2.0,1.0,0.0
419,EID_13466,F,36.0,Married,Clinton,Logistics,8.0,4,0,2,4.0,2.0,0.0
420,EID_5480,F,55.0,Married,Franklin,Accounting and Finance,33.0,2,1,2,9.0,4.0,0.0
421,EID_14648,M,29.0,Married,Lebanon,Quality,5.0,4,1,3,5.0,2.0,0.0
422,EID_3547,F,,Single,Franklin,Logistics,25.0,3,1,4,6.0,1.0,1.0
423,EID_24330,M,26.0,Married,Franklin,R&D,4.0,3,1,3,9.0,1.0,0.0
424,EID_17019,F,22.0,Single,Lebanon,Quality,3.0,3,2,2,8.0,3.0,0.0
425,EID_15013,M,24.0,Married,Springfield,Operarions,5.0,1,1,3,1.0,2.0,0.0
426,EID_3155,M,60.0,Married,Springfield,IT,36.0,2,0,3,6.0,2.0,0.0
427,EID_23646,F,60.0,Married,Franklin,Operarions,30.0,3,1,3,7.0,4.0,0.0
428,EID_13704,M,35.0,Married,Washington,Accounting and Finance,10.0,2,1,3,3.0,2.0,0.0
429,EID_10136,F,45.0,Single,Washington,IT,8.0,1,2,3,5.0,1.0,0.0
430,EID_22083,F,31.0,Single,Washington,Human Resource Management,2.0,1,1,3,8.0,3.0,0.0
431,EID_12967,M,37.0,Married,Springfield,Sales,8.0,3,2,5,1.0,2.0,0.0
432,EID_20727,M,26.0,Married,Franklin,Sales,3.0,2,1,1,10.0,1.0,0.0
433,EID_8149,F,49.0,Married,Springfield,Quality,16.0,2,1,3,4.0,1.0,0.0
434,EID_11519,F,32.0,Single,Lebanon,Accounting and Finance,6.0,1,0,2,5.0,3.0,0.0
435,EID_11985,F,40.0,Single,Franklin,Operarions,12.0,2,1,3,4.0,1.0,0.0
436,EID_16040,M,23.0,Married,Franklin,Logistics,4.0,2,1,4,5.0,2.0,0.0
437,EID_6631,M,44.0,Married,Springfield,Purchasing,22.0,2,0,4,8.0,2.0,0.0
438,EID_18082,F,22.0,Single,Franklin,IT,3.0,2,0,3,7.0,1.0,0.0
439,EID_10070,M,45.0,Single,Washington,Sales,18.0,4,0,3,6.0,1.0,0.0
440,EID_18739,F,19.0,Single,Springfield,Accounting and Finance,0.0,0,0,2,5.0,3.0,0.0
441,EID_22938,F,30.0,Married,Franklin,Accounting and Finance,7.0,2,0,3,5.0,3.0,0.0
442,EID_11102,F,33.0,Married,Franklin,Accounting and Finance,11.0,2,1,3,8.0,4.0,0.0
443,EID_15478,F,24.0,Married,Lebanon,Accounting and Finance,5.0,2,0,4,9.0,2.0,0.0
444,EID_21394,F,22.0,Married,Springfield,Logistics,3.0,3,1,5,6.0,4.0,0.0
445,EID_4641,M,52.0,Married,Clinton,Logistics,15.0,2,0,3,,1.0,0.0
446,EID_12678,M,29.0,Married,Lebanon,Purchasing,7.0,2,0,2,3.0,3.0,0.0
447,EID_23450,F,54.0,Married,Washington,Purchasing,15.0,3,1,3,8.0,1.0,0.0
448,EID_22963,M,35.0,Married,Franklin,Logistics,8.0,3,2,1,1.0,3.0,0.0
449,EID_10045,M,,Married,Franklin,Marketing,10.0,3,1,1,8.0,3.0,0.0
450,EID_15594,F,23.0,Married,Springfield,IT,4.0,4,0,2,9.0,2.0,1.0
451,EID_10984,F,34.0,Single,Lebanon,Sales,10.0,3,2,2,6.0,1.0,0.0
452,EID_3788,M,,Single,Franklin,Accounting and Finance,33.0,2,0,1,6.0,2.0,0.0
453,EID_13320,M,27.0,Married,Franklin,IT,5.0,3,0,3,4.0,2.0,0.0
454,EID_19815,F,32.0,Married,Washington,Operarions,5.0,4,1,1,6.0,3.0,0.0
455,EID_12546,M,,Married,Springfield,Security,11.0,4,0,4,1.0,1.0,0.0
456,EID_4859,F,65.0,Married,Lebanon,IT,34.0,3,1,2,9.0,4.0,0.0
457,EID_13593,F,31.0,Married,Lebanon,R&D,3.0,3,1,1,8.0,1.0,0.0
458,EID_8277,M,40.0,Single,Springfield,Security,13.0,3,1,3,5.0,2.0,0.0
459,EID_13808,M,26.0,Married,Springfield,Production,2.0,1,1,5,4.0,1.0,0.0
460,EID_13609,F,27.0,Married,Washington,R&D,5.0,1,1,4,8.0,3.0,0.0
461,EID_12524,F,29.0,Single,Lebanon,IT,5.0,1,0,2,5.0,1.0,0.0
462,EID_17375,M,26.0,Single,Springfield,Accounting and Finance,2.0,2,1,2,5.0,2.0,0.0
463,EID_4709,F,57.0,Single,Lebanon,Marketing,35.0,3,2,5,8.0,1.0,0.0
464,EID_24621,M,37.0,Married,Lebanon,Accounting and Finance,14.0,2,1,2,8.0,3.0,0.0
465,EID_14693,M,29.0,Married,Washington,Production,5.0,1,1,5,8.0,3.0,0.0
466,EID_19411,M,19.0,Married,Lebanon,Security,0.0,0,0,2,5.0,2.0,0.0
467,EID_3136,F,51.0,Married,Washington,IT,19.0,3,0,3,5.0,3.0,0.0
468,EID_2293,M,55.0,Single,Springfield,Accounting and Finance,31.0,4,2,4,6.0,4.0,0.0
469,EID_19791,F,35.0,Married,Clinton,R&D,10.0,3,0,4,8.0,3.0,0.0
470,EID_18664,M,,Married,Franklin,IT,1.0,1,1,2,8.0,3.0,0.0
471,EID_9398,M,59.0,Married,Lebanon,IT,23.0,3,2,4,6.0,3.0,0.0
472,EID_2489,M,,Married,Lebanon,Purchasing,26.0,2,2,1,7.0,1.0,0.0
473,EID_15376,F,24.0,Married,Washington,Logistics,,2,1,3,5.0,1.0,0.0
474,EID_14466,M,33.0,Married,Lebanon,Logistics,8.0,4,1,4,5.0,2.0,0.0
475,EID_18400,M,21.0,Single,Springfield,Purchasing,2.0,2,0,2,7.0,4.0,0.0
476,EID_12279,M,34.0,Married,Clinton,Operarions,7.0,2,0,1,5.0,2.0,0.0
477,EID_10843,F,38.0,Married,Springfield,Logistics,11.0,2,1,3,4.0,3.0,1.0
478,EID_22428,F,19.0,Single,Washington,IT,0.0,0,1,4,4.0,1.0,0.0
479,EID_5768,F,46.0,Single,Lebanon,IT,14.0,1,2,3,8.0,3.0,1.0
480,EID_5833,F,54.0,Single,Franklin,Logistics,17.0,2,2,3,8.0,2.0,0.0
481,EID_12669,M,29.0,Single,Washington,R&D,6.0,2,1,4,6.0,1.0,0.0
482,EID_11140,F,37.0,Single,Springfield,Accounting and Finance,10.0,1,2,1,5.0,3.0,0.0
483,EID_20178,M,31.0,Married,Franklin,Sales,9.0,2,1,4,7.0,4.0,0.0
484,EID_2554,M,57.0,Single,Clinton,R&D,27.0,3,2,3,8.0,4.0,0.0
485,EID_7278,F,51.0,Married,Springfield,Sales,20.0,4,0,2,5.0,2.0,0.0
486,EID_20775,F,52.0,Single,Washington,IT,26.0,4,2,2,8.0,1.0,0.0
487,EID_21390,F,30.0,Married,Lebanon,IT,6.0,1,1,1,10.0,3.0,0.0
488,EID_8665,M,48.0,Married,Lebanon,Operarions,15.0,2,0,2,1.0,2.0,0.0
489,EID_4356,F,64.0,Married,Lebanon,Logistics,42.0,1,1,3,6.0,3.0,0.0
490,EID_9418,M,,Married,Franklin,Logistics,10.0,4,0,2,8.0,3.0,0.0
491,EID_11524,M,36.0,Married,Franklin,IT,14.0,2,1,4,5.0,4.0,0.0
492,EID_18948,M,20.0,Married,Clinton,Accounting and Finance,1.0,1,1,2,8.0,4.0,0.0
493,EID_2160,F,,Married,Springfield,Sales,32.0,4,1,2,10.0,4.0,0.0
494,EID_24587,F,26.0,Married,Springfield,IT,3.0,2,0,4,9.0,4.0,0.0
495,EID_25462,M,27.0,Married,Lebanon,Accounting and Finance,4.0,2,1,1,7.0,4.0,0.0
496,EID_7611,F,45.0,Married,Springfield,Sales,10.0,2,2,3,5.0,1.0,0.0
497,EID_6698,F,52.0,Married,Clinton,Sales,30.0,4,1,3,7.0,4.0,0.0
498,EID_18825,F,21.0,Single,Lebanon,Logistics,2.0,1,2,5,5.0,3.0,0.0
499,EID_13521,F,31.0,Married,Franklin,Security,6.0,3,1,4,4.0,3.0,0.0
500,EID_1510,M,,Single,Lebanon,Sales,28.0,2,1,4,8.0,4.0,0.0
501,EID_4545,M,52.0,Single,Springfield,Purchasing,21.0,2,1,3,6.0,4.0,0.0
502,EID_11326,F,42.0,Married,Springfield,Quality,16.0,3,1,2,5.0,4.0,0.0
503,EID_17331,F,24.0,Married,Springfield,IT,5.0,1,1,2,4.0,4.0,0.0
504,EID_13746,F,35.0,Single,Lebanon,R&D,10.0,4,1,2,6.0,1.0,0.0
505,EID_17915,M,,Single,Washington,Logistics,1.0,1,1,4,6.0,4.0,0.0
506,EID_3757,F,64.0,Married,Franklin,R&D,27.0,3,1,3,7.0,5.0,0.0
507,EID_16590,F,23.0,Married,Franklin,Human Resource Management,4.0,4,1,3,4.0,1.0,0.0
508,EID_14781,M,27.0,Married,Lebanon,Sales,5.0,4,0,2,9.0,3.0,0.0
509,EID_11609,F,32.0,Single,Franklin,Logistics,9.0,2,1,3,6.0,4.0,0.0
510,EID_15157,F,25.0,Married,Springfield,Logistics,6.0,2,2,5,6.0,1.0,0.0
511,EID_25941,F,47.0,Married,Lebanon,IT,14.0,2,1,2,6.0,1.0,0.0
512,EID_19128,F,20.0,Married,Springfield,Accounting and Finance,1.0,1,0,5,8.0,2.0,0.0
513,EID_21349,F,,Married,Franklin,IT,18.0,2,1,3,8.0,3.0,0.0
514,EID_6992,F,52.0,Married,Lebanon,R&D,30.0,1,1,3,4.0,2.0,0.0
515,EID_11585,M,32.0,Married,Springfield,R&D,,4,0,2,6.0,1.0,0.0
516,EID_14483,M,25.0,Married,Lebanon,Sales,6.0,2,1,4,4.0,4.0,0.0
517,EID_10630,M,35.0,Single,Lebanon,Sales,6.0,1,1,3,8.0,1.0,0.0
518,EID_21339,F,25.0,Single,Lebanon,Marketing,6.0,4,2,3,7.0,1.0,0.0
519,EID_22747,M,60.0,Married,Springfield,R&D,30.0,2,1,5,5.0,3.0,0.0
520,EID_22522,F,22.0,Married,Washington,Marketing,3.0,3,2,5,4.0,2.0,0.0
521,EID_20661,F,47.0,Single,Lebanon,Human Resource Management,20.0,4,1,3,6.0,1.0,0.0
522,EID_5785,M,55.0,Single,Lebanon,R&D,32.0,2,1,3,9.0,1.0,0.0
523,EID_4538,F,57.0,Single,Lebanon,Human Resource Management,26.0,4,1,3,4.0,3.0,0.0
524,EID_16354,M,29.0,Married,Clinton,IT,5.0,1,1,3,2.0,1.0,0.0
525,EID_7005,M,47.0,Single,Washington,Sales,23.0,1,1,3,5.0,4.0,0.0
526,EID_7993,F,50.0,Single,Lebanon,Production,24.0,3,2,4,7.0,3.0,0.0
527,EID_25818,F,22.0,Single,Franklin,IT,3.0,3,1,2,9.0,2.0,0.0
528,EID_16509,M,22.0,Single,Lebanon,Logistics,3.0,2,1,2,8.0,1.0,0.0
529,EID_20364,M,32.0,Married,Springfield,Marketing,3.0,3,2,3,8.0,3.0,1.0
530,EID_5512,M,,Married,Lebanon,Logistics,8.0,1,0,2,2.0,2.0,0.0
531,EID_17359,M,22.0,Married,Springfield,IT,3.0,2,2,3,6.0,4.0,0.0
532,EID_12137,M,35.0,Single,Franklin,Logistics,6.0,2,1,3,4.0,4.0,0.0
533,EID_17186,F,23.0,Single,Franklin,Marketing,4.0,2,0,3,8.0,1.0,0.0
534,EID_17523,F,25.0,Married,Springfield,Security,6.0,2,0,3,5.0,2.0,0.0
535,EID_8684,M,,Single,Clinton,Quality,27.0,1,1,3,4.0,1.0,0.0
536,EID_5162,M,47.0,Single,Lebanon,Logistics,15.0,1,1,3,5.0,2.0,0.0
537,EID_12888,M,28.0,Married,Lebanon,Operarions,6.0,2,0,1,8.0,3.0,0.0
538,EID_6617,M,53.0,Married,Lebanon,IT,18.0,1,0,3,4.0,2.0,0.0
539,EID_21714,F,28.0,Single,Franklin,Production,5.0,4,0,4,6.0,2.0,0.0
540,EID_8534,M,43.0,Single,Springfield,R&D,13.0,1,1,4,1.0,5.0,0.0
541,EID_21410,M,60.0,Married,Lebanon,Logistics,23.0,4,0,4,4.0,4.0,0.0
542,EID_10341,M,41.0,Single,Franklin,Sales,8.0,4,1,3,4.0,2.0,0.0
543,EID_9126,M,47.0,Married,Springfield,Logistics,10.0,3,1,2,7.0,1.0,0.0
544,EID_10943,M,43.0,Married,Springfield,Production,6.0,1,0,2,7.0,3.0,0.0
545,EID_16441,M,28.0,Married,Lebanon,Logistics,4.0,4,1,2,8.0,3.0,0.0
546,EID_17616,F,25.0,Married,Washington,Accounting and Finance,6.0,2,0,1,7.0,4.0,0.0
547,EID_22708,M,32.0,Married,Lebanon,Operarions,3.0,2,1,3,4.0,1.0,0.0
548,EID_23891,F,25.0,Married,Lebanon,Security,6.0,3,1,3,6.0,2.0,0.0
549,EID_4999,F,47.0,Married,Franklin,R&D,14.0,2,1,3,5.0,1.0,1.0
550,EID_3360,M,60.0,Married,Franklin,Logistics,30.0,4,1,2,4.0,3.0,0.0
551,EID_9592,F,65.0,Married,Springfield,R&D,36.0,3,0,3,3.0,4.0,0.0
552,EID_20941,F,27.0,Married,Springfield,IT,5.0,2,0,1,5.0,4.0,0.0
553,EID_7467,M,42.0,Single,Springfield,R&D,14.0,2,2,5,8.0,5.0,0.0
554,EID_8052,F,,Single,Springfield,IT,17.0,1,0,3,8.0,1.0,0.0
555,EID_10631,F,44.0,Married,Lebanon,Operarions,16.0,2,0,3,5.0,1.0,0.0
556,EID_5316,M,55.0,Married,Washington,Purchasing,24.0,3,2,5,1.0,1.0,0.0
557,EID_4267,F,58.0,Single,Lebanon,Sales,33.0,3,1,3,5.0,1.0,0.0
558,EID_17826,F,25.0,Single,Lebanon,Accounting and Finance,6.0,2,0,1,8.0,2.0,0.0
559,EID_11566,M,36.0,Single,Springfield,IT,9.0,3,1,2,5.0,2.0,0.0
560,EID_11061,F,43.0,Married,Springfield,Sales,14.0,2,1,3,10.0,3.0,0.0
561,EID_21387,F,47.0,Single,Springfield,Operarions,11.0,3,1,3,8.0,2.0,0.0
562,EID_13641,F,36.0,Married,Springfield,IT,12.0,4,1,2,8.0,1.0,0.0
563,EID_20934,F,28.0,Married,Springfield,IT,5.0,1,0,1,8.0,1.0,1.0
564,EID_13967,F,35.0,Single,Springfield,R&D,11.0,4,0,1,3.0,4.0,0.0
565,EID_22711,F,25.0,Married,Springfield,Accounting and Finance,6.0,3,0,3,9.0,1.0,0.0
566,EID_24554,F,27.0,Married,Lebanon,Operarions,3.0,3,0,2,3.0,4.0,0.0
567,EID_5735,M,65.0,Single,Franklin,IT,36.0,4,0,3,5.0,1.0,1.0
568,EID_8287,F,,Married,Franklin,Sales,16.0,3,1,2,7.0,2.0,0.0
569,EID_20989,F,60.0,Single,Springfield,Operarions,38.0,2,0,3,5.0,4.0,0.0
